name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,ex_UID,operation_count,total_duration_us,mean_duration_us,std_duration_us,GFLOPS,Data Moved (MB),FLOPS/Byte,Compute Spec,TB/s_mean,TB/s_std,TFLOPS/s_mean,TFLOPS/s_std,Kernel Time (µs)_mean,Kernel Time (µs)_std,Kernel Time (µs)_sum,duration_us_median,duration_us_min,duration_us_max,TB/s_median,TB/s_min,TB/s_max,TFLOPS/s_median,TFLOPS/s_min,TFLOPS/s_max,Kernel Time (µs)_median,Kernel Time (µs)_min,Kernel Time (µs)_max,kernel_details_summary,trunc_kernel_details,perf_params,has_perf_model,Percentage (%),Cumulative Percentage (%),enhanced_category,display_name
aten::mul_,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((51526272,), ())","('float', 'double')","((1,), ())","('', '')",288696,1,8.371,8.371,,0.051526272,393.1142654418945,0.1249999975740531,vector_fp32,7.024750839036081,,0.8780938378378378,,58.6796875,,58.6796875,8.371,8.371,8.371,7.024750839036081,7.024750839036081,7.024750839036081,0.8780938378378378,0.8780938378378378,0.8780938378378378,58.6796875,58.6796875,58.6796875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(58.68), 'mean_duration_us': np.float64(58.68), 'median_duration_us': np.float64(58.68), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(58.68), 'max_duration_us': np.float64(58.68)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(58.68)}]","{'shape_in1': (51526272,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'double', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,0.0004943873967315,99.99140771521948,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((36034560,), (36034560,), ())","('c10::BFloat16', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",136852,1,14.489,14.489,,0.03603456,206.19140625,0.1666666666666666,vector_bf16,4.62388706668616,,0.7706478444476932,,46.7587890625,,46.7587890625,14.489,14.489,14.489,4.62388706668616,4.62388706668616,4.62388706668616,0.7706478444476932,0.7706478444476932,0.7706478444476932,46.7587890625,46.7587890625,46.7587890625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(46.759), 'mean_duration_us': np.float64(46.759), 'median_duration_us': np.float64(46.759), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(46.759), 'max_duration_us': np.float64(46.759)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(46.76)}]","{'op_shape': (36034560,), 'dtype_in_out': ('c10::BFloat16', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,0.0003939515867212,99.99277203618416,elementwise,elementwise
aten::div_,elementwise,python,CPU,thread 166178 (python),"((), ())","('float', 'int')","((), ())","('', '')",17160,8,143.664,17.958,0.6824893510419883,1e-09,,,vector_fp32,,,1.8413626669502745e-07,7.714155011073474e-09,5.43896484375,0.2240409149638654,43.51171875,18.0945,16.983,19.026,,,,1.838682377701241e-07,1.7364761743259286e-07,1.984496124031008e-07,5.43896484375,5.0390625,5.7587890625,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(43.512), 'mean_duration_us': np.float64(5.439), 'median_duration_us': np.float64(5.439), 'std_dev_duration_us': np.float64(0.2097617696340305), 'min_duration_us': np.float64(5.039), 'max_duration_us': np.float64(5.759)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(5.44)}]","{'shape_in1': (), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'int', None), 'stride_input1': (), 'stride_input2': (), 'stride_output': None}",True,0.0003665944090129,99.9935298176651,elementwise,elementwise
aten::ne,elementwise,python,CPU,thread 166178 (python),"((), ())","('float', 'float')","((), ())","('', '')",17145,8,111.862,13.98275,0.651253023025613,,,,,,,,,5.2642822265625,0.1110781202460207,42.1142578125,14.109,12.657,14.72,,,,,,,5.279296875,5.0390625,5.359375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(42.111999999999995), 'mean_duration_us': np.float64(5.263999999999999), 'median_duration_us': np.float64(5.279), 'std_dev_duration_us': np.float64(0.10380269746013357), 'min_duration_us': np.float64(5.039), 'max_duration_us': np.float64(5.359)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 0, 'mean_duration_us': np.float64(5.26)}]",,False,0.0003548205379451,99.99388463820306,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((4096, 8), (4096, 8), ())","('long int', 'long int', 'Scalar')","((8, 1), (1, 4096), ())","('', '', 'False')",17063,8,89.702,11.21275,2.8952697752417773,3.2768e-05,0.5,0.0625,,0.1078687814731508,0.0030855829526412,0.0067417988420719,0.00019284893454,4.8638916015625,0.1385961437095426,38.9111328125,9.783,9.423,17.053,0.107022800294951,0.1032245552778311,0.1120582158213316,0.0066889250184344,0.0064515347048644,0.0070036384888332,4.89892578125,4.6787109375,5.0791015625,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(38.912), 'mean_duration_us': np.float64(4.864), 'median_duration_us': np.float64(4.898999999999999), 'std_dev_duration_us': np.float64(0.12951833846988592), 'min_duration_us': np.float64(4.679), 'max_duration_us': np.float64(5.079)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(4.86)}]","{'op_shape': (4096, 8), 'dtype_in_out': ('long int', 'long int'), 'stride_input': (8, 1), 'stride_output': (1, 4096)}",True,0.0003278336077547,99.9942124718108,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((36034512,), (36034512,), ())","('c10::BFloat16', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",136952,1,4.626,4.626,,0.036034512,206.19113159179688,0.1666666666666666,vector_bf16,5.572515522980116,,0.9287525871633524,,38.798828125,,38.798828125,4.626,4.626,4.626,5.572515522980116,5.572515522980116,5.572515522980116,0.9287525871633524,0.9287525871633524,0.9287525871633524,38.798828125,38.798828125,38.798828125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::bfloat16_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda(float)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 1, 'total_duration_us': np.float64(38.799), 'mean_duration_us': np.float64(38.799), 'median_duration_us': np.float64(38.799), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(38.799), 'max_duration_us': np.float64(38.799)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::bf...', 'stream': 0, 'mean_duration_us': np.float64(38.8)}]","{'op_shape': (36034512,), 'dtype_in_out': ('c10::BFloat16', 'float'), 'stride_input': (1,), 'stride_output': (1,)}",True,0.0003268874196536,99.99453935923049,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((8, 4096), (8, 4096), ())","('float', 'float', 'Scalar')","((4096, 1), (1, 8), ())","('', '', 'False')",17101,8,100.278,12.53475,0.7950519749407222,3.2768e-05,0.25,0.125,vector_fp32,0.0587797719324659,0.0019756685241815,0.0073474714915582,0.0002469585655226,4.464111328125,0.147798006804068,35.712890625,12.192,11.816,14.16,0.0582709256672022,0.0570047687407092,0.0618372393457728,0.0072838657084002,0.0071255960925886,0.0077296549182216,4.49951171875,4.2392578125,4.5986328125,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(35.713), 'mean_duration_us': np.float64(4.464125), 'median_duration_us': np.float64(4.499499999999999), 'std_dev_duration_us': np.float64(0.13855994866843746), 'min_duration_us': np.float64(4.239), 'max_duration_us': np.float64(4.599)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(4.46)}]","{'op_shape': (8, 4096), 'dtype_in_out': ('float', 'float'), 'stride_input': (4096, 1), 'stride_output': (1, 8)}",True,0.0003008878161775,99.99608718309274,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166178 (python),"((32768,), (32768,))","('float', 'float')","((1,), (1,))","('', '')",17112,8,112.114,14.01425,0.2991090341091593,3.2768e-05,0.375,0.0833333333333333,vector_fp32,0.0895822492577025,0.0058290139812979,0.0074651874381418,0.0004857511651081,4.404052734375,0.2569373664552046,35.232421875,14.0695,13.468,14.44,0.0885730717113946,0.084769091368421,0.1035098159383033,0.0073810893092828,0.0070640909473684,0.0086258179948586,4.439453125,3.798828125,4.638671875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(35.232), 'mean_duration_us': np.float64(4.404), 'median_duration_us': np.float64(4.439), 'std_dev_duration_us': np.float64(0.24036430683443838), 'min_duration_us': np.float64(3.799), 'max_duration_us': np.float64(4.639)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 0, 'mean_duration_us': np.float64(4.4)}]","{'shape_in1': (32768,), 'shape_in2': (32768,), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (1,), 'stride_input2': (1,), 'stride_output': None}",True,0.0002968397766489,99.9963840228694,elementwise,elementwise
aten::copy_,elementwise,python,CPU,thread 166178 (python),"((), (), ())","('int', 'float', 'Scalar')","((), (), ())","('', '', 'False')",17129,8,46.013,5.751625,0.2446040167290798,1e-09,,,,,,2.284286086872716e-07,4.7850976450440764e-09,4.37939453125,0.0905551584903543,35.03515625,5.792999999999999,5.437,6.159,,,,2.283211511907262e-07,2.213097039118219e-07,2.3813953488372095e-07,4.3798828125,4.19921875,4.5185546875,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1} const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(35.033), 'mean_duration_us': np.float64(4.379125), 'median_duration_us': np.float64(4.3795), 'std_dev_duration_us': np.float64(0.08482399056281195), 'min_duration_us': np.float64(4.199), 'max_duration_us': np.float64(4.519)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(4.38)}]","{'op_shape': (), 'dtype_in_out': ('int', None), 'stride_input': (), 'stride_output': None}",True,0.0002951777766799,99.99667920064608,elementwise,elementwise
aten::fill_,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('float', 'Scalar')","((1,), ())","('', '1.')",17166,16,107.956,6.74725,1.4347518949281788,,,,,,,,,2.1717529296875,0.1579794727463163,34.748046875,6.3285,4.576,9.022,,,,,,,2.13916015625,1.958984375,2.5595703125,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 0, 'count': 16, 'total_duration_us': np.float64(34.746), 'mean_duration_us': np.float64(2.171625), 'median_duration_us': np.float64(2.1390000000000002), 'std_dev_duration_us': np.float64(0.15297298576872972), 'min_duration_us': np.float64(1.959), 'max_duration_us': np.float64(2.56)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 0, 'mean_duration_us': np.float64(2.17)}]",,False,0.0002927588262299,99.9969719594723,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((32768,), (32768,))","('float', 'float')","((0,), (1,))","('', '')",138012,8,91.846,11.48075,1.832898309859473,3.2768e-05,0.375,0.0833333333333333,vector_fp32,0.0968659212274961,0.0035517646392281,0.0080721601022913,0.0002959803866023,4.0640869140625,0.1466256178244843,32.5126953125,10.82,10.414,15.891,0.0959291931736179,0.0927558590186592,0.1024302172475197,0.0079940994311348,0.0077296549182216,0.0085358514372933,4.09912109375,3.8388671875,4.2392578125,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(32.512), 'mean_duration_us': np.float64(4.064), 'median_duration_us': np.float64(4.099), 'std_dev_duration_us': np.float64(0.13702189606044715), 'min_duration_us': np.float64(3.839), 'max_duration_us': np.float64(4.239)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(4.06)}]","{'shape_in1': (32768,), 'shape_in2': (32768,), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (0,), 'stride_input2': (1,), 'stride_output': None}",True,0.0002739255691549,99.99724588504148,elementwise,elementwise
aten::add_,elementwise,python,CPU,thread 166178 (python),"((), (), ())","('int', 'int', 'Scalar')","((), (), ())","('', '', '1')",17171,8,100.809,12.601125,0.881712041995571,1e-09,,,,,,2.986842536441985e-07,9.176225517471061e-08,3.7989501953125,1.687815273443164,30.3916015625,12.8425,10.525,13.418,,,,3.451034886770411e-07,1.5247170935080406e-07,3.67816091954023e-07,2.89892578125,2.71875,6.55859375,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<int>, std::array<char*, 3ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(30.393), 'mean_duration_us': np.float64(3.799125), 'median_duration_us': np.float64(2.899), 'std_dev_duration_us': np.float64(1.5789458855119134), 'min_duration_us': np.float64(2.719), 'max_duration_us': np.float64(6.559)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 0, 'mean_duration_us': np.float64(3.8)}]","{'shape_in1': (), 'shape_in2': (), 'dtype_in1_in2_out': ('int', 'int', None), 'stride_input1': (), 'stride_input2': (), 'stride_output': None}",True,0.0002560549556264,99.9975019399971,elementwise,elementwise
aten::eq,elementwise,python,CPU,thread 166178 (python),"((), ())","('float', 'Scalar')","((), ())","('', 'inf')",17154,8,113.515,14.189375,0.898458193239952,,,,,,,,,3.339111328125,0.2811791466974266,26.712890625,14.049,13.368,16.182,,,,,,,3.359375,2.8388671875,3.7587890625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(26.712000000000003), 'mean_duration_us': np.float64(3.3390000000000004), 'median_duration_us': np.float64(3.359), 'std_dev_duration_us': np.float64(0.2630589287593181), 'min_duration_us': np.float64(2.839), 'max_duration_us': np.float64(3.759)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 0, 'mean_duration_us': np.float64(3.34)}]",,False,0.0002250611245206,99.99772700112162,elementwise,elementwise
aten::div,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((), ())","('float', 'int')","((), ())","('', '')",138003,8,79.118,9.88975,0.4708508256337668,1e-09,,,vector_fp32,,,3.00037243409475e-07,6.636612013641007e-09,3.3343505859375,0.0739446180842303,26.6748046875,9.9785,9.343,10.535,,,,3.013089186531297e-07,2.9074389551391253e-07,3.087126921917395e-07,3.3193359375,3.2392578125,3.439453125,"[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int, bool)#1})', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(26.672), 'mean_duration_us': np.float64(3.334), 'median_duration_us': np.float64(3.319), 'std_dev_duration_us': np.float64(0.06910137480542633), 'min_duration_us': np.float64(3.239), 'max_duration_us': np.float64(3.439)}]","[{'name': 'void at::native::elementwise_kernel_manual_unroll<128, 4, at::na...', 'stream': 0, 'mean_duration_us': np.float64(3.33)}]","{'shape_in1': (), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'int', None), 'stride_input1': (), 'stride_input2': (), 'stride_output': None}",True,0.0002247402433384,99.99795174136496,elementwise,elementwise
aten::clamp,elementwise,python,CPU,thread 166178 (python),"((), (), ())","('int', 'Scalar', '')","((), (), ())","('', '1', '')",17158,8,123.82,15.4775,0.510689729679382,,,,,,,,,2.8739013671875,0.1564490548998108,22.9912109375,15.5815,14.45,15.972,,,,,,,2.8388671875,2.71875,3.1591796875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#3}::operator()() const::{lambda(int)#1}, std::array<char*, 2ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(22.991999999999997), 'mean_duration_us': np.float64(2.8739999999999997), 'median_duration_us': np.float64(2.839), 'std_dev_duration_us': np.float64(0.1462019151721345), 'min_duration_us': np.float64(2.719), 'max_duration_us': np.float64(3.159)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::(a...', 'stream': 0, 'mean_duration_us': np.float64(2.87)}]",,False,0.0001937052736195,99.99814544663856,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166796 (pt_autograd_0),"((1,), (1,))","('float', 'float')","((1,), (1,))","('', '')",137992,8,437.917,54.739625,3.3120806553973203,1e-09,1.1444091796875e-05,0.0833333333333333,vector_fp32,4.391771991310742e-06,6.494341730710903e-07,3.659809992758952e-07,5.411951442259087e-08,2.779052734375,0.3627850356185368,22.232421875,56.807,48.347,57.118,4.1714771337566416e-06,3.750915750915751e-06,5.662672811059908e-06,3.476230944797201e-07,3.1257631257631256e-07,4.71889400921659e-07,2.87890625,2.119140625,3.19921875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(22.232), 'mean_duration_us': np.float64(2.779), 'median_duration_us': np.float64(2.879), 'std_dev_duration_us': np.float64(0.3394112549695428), 'min_duration_us': np.float64(2.119), 'max_duration_us': np.float64(3.199)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 0, 'mean_duration_us': np.float64(2.78)}]","{'shape_in1': (1,), 'shape_in2': (1,), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (1,), 'stride_input2': (1,), 'stride_output': None}",True,0.0001873123331445,99.99833275897171,elementwise,elementwise
aten::abs,elementwise,python,CPU,thread 166178 (python),"((), (0,))","('float', 'float')","((), (1,))","('', '')",17152,8,133.532,16.6915,1.0588484310797277,,,,,,,,,2.5888671875,0.0872418390455532,20.7109375,17.0235,14.96,17.824,,,,,,,2.55859375,2.48046875,2.71875,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(20.713), 'mean_duration_us': np.float64(2.589125), 'median_duration_us': np.float64(2.559), 'std_dev_duration_us': np.float64(0.08168604149424788), 'min_duration_us': np.float64(2.48), 'max_duration_us': np.float64(2.719)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Ab...', 'stream': 0, 'mean_duration_us': np.float64(2.59)}]",,False,0.0001744935413041,99.99850725251302,elementwise,elementwise
aten::mul,elementwise,python,CPU,thread 166178 (python),"((1,), ())","('float', 'float')","((1,), ())","('', '')",17172,8,846.789,105.848625,68.8310431957174,1e-09,1.1444091796875e-05,0.0833333333333333,vector_fp32,4.709362504967001e-06,3.307122103381484e-07,3.924468754139168e-07,2.7559350861512345e-08,2.558837890625,0.1747986472045986,20.470703125,128.58100000000002,8.222,171.064,4.690076335877863e-06,4.349734513274336e-06,5.264781491002571e-06,3.9083969465648857e-07,3.624778761061947e-07,4.387317909168809e-07,2.55859375,2.279296875,2.7587890625,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)', 'stream': 0, 'count': 8, 'total_duration_us': np.float64(20.472), 'mean_duration_us': np.float64(2.559), 'median_duration_us': np.float64(2.559), 'std_dev_duration_us': np.float64(0.16370705543744898), 'min_duration_us': np.float64(2.279), 'max_duration_us': np.float64(2.759)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Bi...', 'stream': 0, 'mean_duration_us': np.float64(2.56)}]","{'shape_in1': (1,), 'shape_in2': (), 'dtype_in1_in2_out': ('float', 'float', None), 'stride_input1': (1,), 'stride_input2': (), 'stride_output': None}",True,0.0001724695215398,99.99867972203457,elementwise,elementwise
